window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue
3,Boost,31,51.5625,30.882500,20.68,53.9,0.0002
3,Boost,28,56.25,31.350000,24.9,54.3,0.0002
3,Boost,29,54.6875,27.957500,26.73,54.7,0.0002
3,Boost,33,48.4375,26.187500,22.25,53.9,0.0002
3,Boost,30,53.125,24.155000,28.97,51.2,0.0002
3,Boost,30,53.125,29.335000,23.79,53.9,0.0002
3,Boost,29,54.6875,25.057500,29.63,53.1,0.0002
3,Boost,32,50.0,22.290000,27.71,53.9,0.0002
3,Boost,27,57.8125,32.002500,25.81,53.9,0.0002
3,Boost,25,60.9375,32.547500,28.39,53.9,0.0002
3,Boost,28,56.25,27.430000,28.82,53.9,0.0002
3,Boost,30,53.125,26.835000,26.29,53.9,0.0002
3,Boost,36,43.75,17.460000,26.29,53.9,0.0002
3,Boost,31,51.5625,26.832500,24.73,53.9,0.0002
3,Boost,20,68.75,43.970000,24.78,54.3,0.0002
3,Boost,27,57.8125,31.852500,25.96,54.3,0.0002
3,Boost,20,68.75,41.480000,27.27,54.3,0.0002
3,Boost,30,53.125,28.225000,24.9,54.3,0.0002
3,Boost,29,54.6875,34.217500,20.47,53.9,0.0002
3,Boost,36,43.75,17.020000,26.73,54.3,0.0002
3,Boost,32,50.0,26.760000,23.24,53.5,0.0002
3,Boost,23,64.0625,38.392500,25.67,53.9,0.0002
3,Boost,30,53.125,24.285000,28.84,53.9,0.0002
3,Boost,27,57.8125,33.762500,24.05,53.9,0.0002
3,Boost,24,62.5,33.330000,29.17,53.9,0.0002
3,Boost,26,59.375,32.225000,27.15,53.9,0.0002
3,Boost,32,50.0,19.490000,30.51,53.9,0.0002
3,Boost,34,46.875,21.555000,25.32,53.9,0.0002
3,Boost,22,65.625,39.145000,26.48,53.9,0.0002
3,Boost,28,56.25,34.310000,21.94,54.3,0.0002
3,Boost,28,56.25,29.340000,26.91,53.9,0.0002
3,Boost,26,59.375,36.375000,23,53.9,0.0002
3,Boost,30,53.125,30.285000,22.84,54.3,0.0002
3,Boost,26,59.375,36.785000,22.59,53.9,0.0002
3,Boost,28,56.25,31.250000,25,53.9,0.0002
3,Boost,29,54.6875,26.407500,28.28,54.3,0.0002
3,Boost,24,62.5,33.650000,28.85,53.9,0.0002
3,Boost,31,51.5625,22.782500,28.78,53.9,0.0002
3,Boost,32,50.0,24.440000,25.56,53.9,0.0002
3,Boost,28,56.25,32.790000,23.46,53.9,0.0002
3,Boost,30,53.125,31.315000,21.81,53.9,0.0002
3,Boost,22,65.625,37.345000,28.28,53.5,0.0002
3,Boost,29,54.6875,28.487500,26.2,54.3,0.0002
3,Boost,36,43.75,18.660000,25.09,53.9,0.0002
3,Boost,24,62.5,41.420000,21.08,53.9,0.0002
3,Boost,27,57.8125,28.432500,29.38,53.9,0.0002
3,Boost,23,64.0625,37.972500,26.09,53.9,0.0002
3,Boost,23,64.0625,37.972500,26.09,53.9,0.0002
3,Boost,30,53.125,20.695000,32.43,53.9,0.0002
3,Boost,29,54.6875,29.687500,25,53.9,0.0002
3,Boost,28,56.25,29.430000,26.82,53.9,0.0002
3,Boost,26,59.375,34.375000,25,53.5,0.0002
3,Boost,29,54.6875,26.017500,28.67,53.9,0.0002
3,Boost,28,56.25,34.640000,21.61,53.9,0.0002
3,Boost,23,64.0625,33.182500,30.88,53.9,0.0002
3,Boost,28,56.25,29.660000,26.59,53.9,0.0002
3,Boost,31,51.5625,30.222500,21.34,53.9,0.0002
3,Boost,31,51.5625,30.222500,21.34,53.9,0.0002
3,Boost,31,51.5625,22.342500,29.22,52.4,0.0002
3,Boost,27,57.8125,32.152500,25.66,53.9,0.0002
3,Boost,25,60.9375,33.327500,27.61,53.9,0.0002
3,Boost,28,56.25,31.350000,24.9,53.9,0.0002
3,Boost,34,46.875,13.875000,33,53.9,0.0002
3,Boost,29,54.6875,30.547500,24.14,53.9,0.0002
3,Boost,34,46.875,26.495000,20.38,53.9,0.0002
3,Boost,29,54.6875,26.497500,28.19,53.9,0.0002
3,Boost,30,53.125,23.855000,29.27,53.9,0.0002
3,Boost,31,51.5625,21.742500,29.82,53.9,0.0002
3,Boost,28,56.25,31.130000,25.12,53.9,0.0002
3,Boost,28,56.25,29.100000,27.15,53.9,0.0002
3,Boost,30,53.125,20.155000,32.97,53.9,0.0002
3,Boost,29,54.6875,28.877500,25.81,53.9,0.0002
3,Boost,28,56.25,29.090000,27.16,53.9,0.0002
3,Boost,27,57.8125,37.402500,20.41,53.9,0.0002
3,Boost,27,57.8125,37.402500,20.41,53.9,0.0002
3,Boost,23,64.0625,38.832500,25.23,53.9,0.0002
3,Boost,22,65.625,40.195000,25.43,53.9,0.0002
3,Boost,28,56.25,27.440000,28.81,53.9,0.0002
3,Boost,26,59.375,32.045000,27.33,53.9,0.0002
3,Boost,26,59.375,31.775000,27.6,53.9,0.0002
3,Boost,25,60.9375,34.657500,26.28,52,0.0002
3,Boost,25,60.9375,34.657500,26.28,52,0.0002
3,Boost,26,59.375,36.185000,23.19,53.9,0.0002
3,Boost,25,60.9375,28.227500,32.71,53.9,0.0002
3,Boost,25,60.9375,34.517500,26.42,53.9,0.0002
3,Boost,25,60.9375,34.517500,26.42,53.9,0.0002
3,Boost,32,50.0,23.750000,26.25,53.9,0.0002
3,Boost,32,50.0,23.750000,26.25,53.9,0.0002
3,Boost,32,50.0,23.750000,26.25,53.9,0.0002
3,Boost,28,56.25,29.240000,27.01,53.9,0.0002
3,Boost,28,56.25,29.240000,27.01,53.9,0.0002
3,Boost,28,56.25,29.240000,27.01,53.9,0.0002
3,Boost,33,48.4375,22.367500,26.07,53.9,0.0002
3,Boost,29,54.6875,30.747500,23.94,53.9,0.0002
3,Boost,29,54.6875,29.917500,24.77,53.9,0.0002
3,Boost,34,46.875,23.085000,23.79,53.9,0.0002
3,Boost,28,56.25,30.140000,26.11,53.9,0.0002
3,Boost,28,56.25,28.040000,28.21,53.9,0.0002
3,Boost,28,56.25,28.040000,28.21,53.9,0.0002
3,Boost,25,60.9375,25.997500,34.94,50.4,0.0002
3,Boost,24,62.5,33.330000,29.17,53.9,0.0002
3,Boost,22,65.625,38.825000,26.8,51.6,0.0002
3,Boost,31,51.5625,27.442500,24.12,54.3,0.0002
3,Boost,30,53.125,26.645000,26.48,54.3,0.0002
3,Boost,35,45.3125,16.932500,28.38,53.9,0.0002
3,Boost,32,50.0,16.950000,33.05,53.9,0.0002
3,Boost,32,50.0,16.950000,33.05,53.9,0.0002
3,Boost,23,64.0625,41.632500,22.43,53.9,0.0002
3,Boost,31,51.5625,23.152500,28.41,52.8,0.0002
3,Boost,18,71.875,44.435000,27.44,54.3,0.0002
3,Boost,35,45.3125,17.032500,28.28,53.9,0.0002
3,Boost,22,65.625,40.725000,24.9,53.9,0.0002
3,Boost,26,59.375,36.985000,22.39,53.9,0.0002
3,Boost,26,59.375,29.375000,30,53.9,0.0002
3,Boost,34,46.875,20.255000,26.62,52,0.0002
3,Boost,33,48.4375,21.517500,26.92,53.9,0.0002
3,Boost,33,48.4375,17.547500,30.89,53.9,0.0002
3,Boost,28,56.25,27.120000,29.13,53.9,0.0002
3,Boost,28,56.25,27.120000,29.13,53.9,0.0002
3,Boost,28,56.25,33.120000,23.13,53.9,0.0002
3,Boost,22,65.625,40.415000,25.21,53.9,0.0002
3,Boost,27,57.8125,33.662500,24.15,53.9,0.0002
3,Boost,31,51.5625,23.082500,28.48,52,0.0002
3,Boost,26,59.375,29.375000,30,53.9,0.0002
3,Boost,27,57.8125,32.472500,25.34,53.9,0.0002
3,Boost,27,57.8125,32.002500,25.81,53.9,0.0002
3,Boost,30,53.125,27.465000,25.66,53.9,0.0002
3,Boost,24,62.5,36.060000,26.44,53.9,0.0002
3,Boost,31,51.5625,22.212500,29.35,53.9,0.0002
3,Boost,25,60.9375,37.637500,23.3,53.9,0.0002
3,Boost,36,43.75,22.500000,21.25,53.9,0.0002
3,Boost,27,57.8125,29.242500,28.57,53.9,0.0002
3,Boost,30,53.125,27.075000,26.05,53.9,0.0002
3,Boost,22,65.625,37.055000,28.57,53.9,0.0002
3,Boost,29,54.6875,27.937500,26.75,53.9,0.0002
3,Boost,38,40.625,13.775000,26.85,53.9,0.0002
3,Boost,34,46.875,23.795000,23.08,53.9,0.0002
3,Boost,25,60.9375,38.717500,22.22,53.9,0.0002
3,Boost,33,48.4375,21.767500,26.67,53.9,0.0002
3,Boost,30,53.125,23.875000,29.25,53.9,0.0002
3,Boost,25,60.9375,33.317500,27.62,53.9,0.0002
3,Boost,25,60.9375,34.197500,26.74,53.9,0.0002
3,Boost,29,54.6875,29.687500,25,53.1,0.0002
3,Boost,29,54.6875,28.757500,25.93,53.9,0.0002
3,Boost,29,54.6875,26.197500,28.49,53.9,0.0002
3,Boost,28,56.25,22.540000,33.71,52.4,0.0002
3,Boost,28,56.25,26.620000,29.63,53.9,0.0002
3,Boost,26,59.375,36.545000,22.83,53.9,0.0002
3,Boost,26,59.375,33.425000,25.95,53.1,0.0002
3,Boost,28,56.25,29.580000,26.67,52.4,0.0002
3,Boost,33,48.4375,23.527500,24.91,53.9,0.0002
3,Boost,23,64.0625,32.482500,31.58,53.9,0.0002
3,Boost,23,64.0625,32.482500,31.58,53.9,0.0002
3,Boost,30,53.125,24.675000,28.45,53.9,0.0002
3,Boost,31,51.5625,28.482500,23.08,53.9,0.0002
3,Boost,30,53.125,30.975000,22.15,53.9,0.0002
3,Boost,27,57.8125,31.442500,26.37,53.9,0.0002
3,Boost,29,54.6875,30.417500,24.27,53.9,0.0002
3,Boost,16,75.0,52.640000,22.36,53.9,0.0002
3,Boost,25,60.9375,28.987500,31.95,53.9,0.0002
3,Boost,28,56.25,28.940000,27.31,53.5,0.0002
3,Boost,28,56.25,30.590000,25.66,53.9,0.0002
3,Boost,33,48.4375,23.527500,24.91,53.9,0.0002
3,Boost,25,60.9375,31.427500,29.51,53.9,0.0002
3,Boost,35,45.3125,22.752500,22.56,51.2,0.0002
3,Boost,38,40.625,16.275000,24.35,53.9,0.0002
3,Boost,25,60.9375,34.427500,26.51,53.9,0.0002
3,Boost,27,57.8125,33.042500,24.77,53.9,0.0002
3,Boost,27,57.8125,33.042500,24.77,53.9,0.0002
3,Boost,28,56.25,34.030000,22.22,53.9,0.0002
3,Boost,28,56.25,30.500000,25.75,53.9,0.0002
3,Boost,26,59.375,33.345000,26.03,53.9,0.0002
3,Boost,22,65.625,38.645000,26.98,53.9,0.0002
3,Boost,26,59.375,39.155000,20.22,53.9,0.0002
3,Boost,30,53.125,28.235000,24.89,53.9,0.0002
3,Boost,28,56.25,29.880000,26.37,53.9,0.0002
3,Boost,30,53.125,27.435000,25.69,53.9,0.0002
3,Boost,29,54.6875,27.367500,27.32,53.9,0.0002
3,Boost,34,46.875,19.245000,27.63,53.9,0.0002
3,Boost,25,60.9375,38.907500,22.03,54.3,0.0002
3,Boost,26,59.375,31.525000,27.85,53.9,0.0002
3,Boost,26,59.375,31.525000,27.85,53.9,0.0002
3,Boost,26,59.375,31.525000,27.85,53.9,0.0002
3,Boost,26,59.375,32.165000,27.21,53.9,0.0002
3,Boost,30,53.125,31.415000,21.71,53.9,0.0002
3,Boost,29,54.6875,28.667500,26.02,53.9,0.0002
3,Boost,33,48.4375,20.357500,28.08,53.9,0.0002
3,Boost,28,56.25,27.040000,29.21,53.9,0.0002
3,Boost,25,60.9375,38.737500,22.2,53.9,0.0002
3,Boost,25,60.9375,38.737500,22.2,53.9,0.0002
3,Boost,23,64.0625,38.312500,25.75,53.9,0.0002
3,Boost,28,56.25,29.340000,26.91,53.9,0.0002
3,Boost,25,60.9375,38.577500,22.36,52.8,0.0002
3,Boost,32,50.0,23.300000,26.7,53.9,0.0002
3,Boost,33,48.4375,19.507500,28.93,53.9,0.0002
3,Boost,24,62.5,35.710000,26.79,53.9,0.0002
3,Boost,24,62.5,35.710000,26.79,53.9,0.0002
3,Boost,31,51.5625,21.562500,30,53.9,0.0002
3,Boost,27,57.8125,35.872500,21.94,53.9,0.0002
3,Boost,27,57.8125,32.572500,25.24,53.9,0.0002
3,Boost,32,50.0,21.830000,28.17,53.9,0.0002
3,Boost,26,59.375,36.175000,23.2,54.3,0.0002
3,Boost,31,51.5625,25.502500,26.06,53.9,0.0002
3,Boost,34,46.875,21.555000,25.32,53.9,0.0002
3,Boost,28,56.25,32.650000,23.6,53.9,0.0002
3,Boost,25,60.9375,31.747500,29.19,53.9,0.0002
3,Boost,26,59.375,30.885000,28.49,53.9,0.0002
3,Boost,26,59.375,30.935000,28.44,53.1,0.0002
3,Boost,23,64.0625,43.652500,20.41,53.9,0.0002
3,Boost,27,57.8125,29.652500,28.16,53.9,0.0002
3,Boost,25,60.9375,37.237500,23.7,53.9,0.0002
3,Boost,27,57.8125,28.662500,29.15,53.9,0.0002
3,Boost,35,45.3125,12.422500,32.89,50.4,0.0002
3,Boost,27,57.8125,29.982500,27.83,53.9,0.0002
3,Boost,23,64.0625,39.192500,24.87,53.9,0.0002
3,Boost,26,59.375,31.665000,27.71,53.9,0.0002
3,Boost,27,57.8125,29.982500,27.83,53.9,0.0002
3,Boost,31,51.5625,26.012500,25.55,53.5,0.0002
3,Boost,33,48.4375,22.117500,26.32,53.9,0.0002
3,Boost,26,59.375,32.995000,26.38,53.9,0.0002
3,Boost,28,56.25,23.790000,32.46,53.9,0.0002
3,Boost,29,54.6875,28.817500,25.87,53.9,0.0002
3,Boost,24,62.5,32.090000,30.41,53.9,0.0002
3,Boost,27,57.8125,33.462500,24.35,53.9,0.0002
3,Boost,28,56.25,29.400000,26.85,53.9,0.0002
3,Boost,26,59.375,30.895000,28.48,53.9,0.0002
3,Boost,25,60.9375,28.437500,32.5,53.9,0.0002
3,Boost,29,54.6875,28.687500,26,53.9,0.0002
3,Boost,29,54.6875,28.687500,26,53.9,0.0002
3,Boost,23,64.0625,39.622500,24.44,53.9,0.0002
3,Boost,28,56.25,30.770000,25.48,53.9,0.0002
3,Boost,24,62.5,40.160000,22.34,53.9,0.0002
3,Boost,28,56.25,30.920000,25.33,52,0.0002
3,Boost,28,56.25,33.920000,22.33,53.9,0.0002
3,Boost,23,64.0625,37.192500,26.87,53.9,0.0002
3,Boost,22,65.625,36.395000,29.23,53.9,0.0002
3,Boost,26,59.375,37.585000,21.79,53.9,0.0002
3,Boost,34,46.875,20.205000,26.67,53.9,0.0002
3,Boost,27,57.8125,36.022500,21.79,53.9,0.0002
3,Boost,29,54.6875,27.047500,27.64,53.9,0.0002
3,Boost,21,67.1875,45.267500,21.92,53.9,0.0002
3,Boost,21,67.1875,45.267500,21.92,53.9,0.0002
3,Boost,24,62.5,37.500000,25,53.9,0.0002
3,Boost,27,57.8125,35.242500,22.57,53.9,0.0002
3,Boost,31,51.5625,22.692500,28.87,53.9,0.0002
3,Boost,31,51.5625,22.992500,28.57,53.9,0.0002
3,Boost,32,50.0,28.040000,21.96,53.9,0.0002
3,Boost,29,54.6875,34.197500,20.49,53.9,0.0002
3,Boost,38,40.625,17.335000,23.29,53.9,0.0002
3,Boost,29,54.6875,23.477500,31.21,54.3,0.0002
3,Boost,30,53.125,29.025000,24.1,53.9,0.0002
3,Boost,34,46.875,16.135000,30.74,54.3,0.0002
3,Boost,32,50.0,22.130000,27.87,53.9,0.0002
3,Boost,27,57.8125,32.132500,25.68,53.9,0.0002
3,Boost,27,57.8125,32.682500,25.13,53.5,0.0002
3,Boost,35,45.3125,18.942500,26.37,53.9,0.0002
3,Boost,37,42.1875,16.717500,25.47,53.9,0.0002
3,Boost,24,62.5,32.170000,30.33,50.8,0.0002
3,Boost,31,51.5625,21.482500,30.08,53.9,0.0002
3,Boost,33,48.4375,27.267500,21.17,53.9,0.0002
3,Boost,34,46.875,24.595000,22.28,53.9,0.0002
3,Boost,32,50.0,27.020000,22.98,53.9,0.0002
3,Boost,30,53.125,25.895000,27.23,53.9,0.0002
3,Boost,34,46.875,24.605000,22.27,53.9,0.0002
3,Boost,27,57.8125,27.472500,30.34,53.9,0.0002
3,Boost,27,57.8125,27.472500,30.34,53.9,0.0002
3,Boost,30,53.125,31.315000,21.81,53.9,0.0002
3,Boost,30,53.125,31.315000,21.81,53.9,0.0002
3,Boost,30,53.125,24.645000,28.48,54.3,0.0002
3,Boost,26,59.375,31.575000,27.8,53.5,0.0002
3,Boost,29,54.6875,33.387500,21.3,53.9,0.0002
3,Boost,24,62.5,25.210000,37.29,53.9,0.0002
3,Boost,30,53.125,23.855000,29.27,53.9,0.0002
3,Boost,28,56.25,28.300000,27.95,53.5,0.0002
3,Boost,29,54.6875,29.207500,25.48,53.9,0.0002
3,Boost,32,50.0,19.350000,30.65,53.9,0.0002
3,Boost,27,57.8125,28.922500,28.89,53.9,0.0002
3,Boost,24,62.5,38.350000,24.15,53.9,0.0002
3,Boost,32,50.0,23.150000,26.85,53.9,0.0002
3,Boost,33,48.4375,23.997500,24.44,53.9,0.0002
3,Boost,29,54.6875,25.227500,29.46,53.9,0.0002
3,Boost,25,60.9375,33.017500,27.92,53.9,0.0002
3,Boost,32,50.0,27.570000,22.43,53.9,0.0002
3,Boost,33,48.4375,26.977500,21.46,53.9,0.0002
3,Boost,33,48.4375,26.977500,21.46,53.9,0.0002
3,Boost,25,60.9375,34.877500,26.06,53.9,0.0002
3,Boost,25,60.9375,34.267500,26.67,53.9,0.0002
3,Boost,24,62.5,35.880000,26.62,51.2,0.0002
3,Boost,28,56.25,32.970000,23.28,53.9,0.0002
3,Boost,25,60.9375,35.097500,25.84,53.9,0.0002
3,Boost,30,53.125,32.705000,20.42,53.9,0.0002
3,Boost,28,56.25,26.440000,29.81,53.9,0.0002
3,Boost,30,53.125,25.945000,27.18,53.9,0.0002
3,Boost,23,64.0625,34.892500,29.17,53.9,0.0002
3,Boost,26,59.375,36.885000,22.49,53.5,0.0002
3,Boost,26,59.375,36.885000,22.49,53.5,0.0002
3,Boost,23,64.0625,36.382500,27.68,53.9,0.0002
3,Boost,28,56.25,32.040000,24.21,53.9,0.0002
3,Boost,27,57.8125,31.662500,26.15,53.9,0.0002
3,Boost,27,57.8125,30.102500,27.71,53.9,0.0002
3,Boost,27,57.8125,34.232500,23.58,54.3,0.0002
3,Boost,24,62.5,36.290000,26.21,53.1,0.0002
3,Boost,28,56.25,26.370000,29.88,53.9,0.0002
3,Boost,28,56.25,26.370000,29.88,53.9,0.0002
3,Boost,24,62.5,34.340000,28.16,53.9,0.0002
3,Boost,28,56.25,32.050000,24.2,53.9,0.0002
3,Boost,25,60.9375,27.607500,33.33,53.9,0.0002
3,Boost,26,59.375,33.515000,25.86,54.3,0.0002
3,Boost,20,68.75,40.660000,28.09,53.9,0.0002
3,Boost,30,53.125,23.855000,29.27,53.9,0.0002
3,Boost,25,60.9375,33.567500,27.37,53.5,0.0002
3,Boost,26,59.375,34.775000,24.6,53.9,0.0002
3,Boost,30,53.125,29.175000,23.95,53.9,0.0002
3,Boost,24,62.5,39.750000,22.75,53.9,0.0002
3,Boost,22,65.625,42.845000,22.78,53.9,0.0002
3,Boost,25,60.9375,34.847500,26.09,53.9,0.0002
3,Boost,30,53.125,28.965000,24.16,51.6,0.0002
3,Boost,29,54.6875,26.317500,28.37,53.9,0.0002
3,Boost,29,54.6875,30.097500,24.59,53.9,0.0002
3,Boost,26,59.375,36.345000,23.03,53.9,0.0002
3,Boost,30,53.125,31.055000,22.07,53.9,0.0002
3,Boost,26,59.375,29.375000,30,53.9,0.0002
3,Boost,27,57.8125,27.382500,30.43,53.9,0.0002
3,Boost,27,57.8125,27.382500,30.43,53.9,0.0002
3,Boost,30,53.125,28.835000,24.29,53.5,0.0002
3,Boost,30,53.125,26.525000,26.6,53.1,0.0002
3,Boost,28,56.25,30.600000,25.65,53.9,0.0002
3,Boost,29,54.6875,32.487500,22.2,54.3,0.0002
3,Boost,27,57.8125,25.382500,32.43,53.9,0.0002
3,Boost,25,60.9375,32.127500,28.81,53.9,0.0002
3,Boost,28,56.25,30.440000,25.81,53.9,0.0002
3,Boost,28,56.25,30.440000,25.81,53.9,0.0002
3,Boost,31,51.5625,30.102500,21.46,53.9,0.0002
3,Boost,29,54.6875,30.397500,24.29,53.9,0.0002
3,Boost,25,60.9375,34.667500,26.27,53.9,0.0002
3,Boost,27,57.8125,34.882500,22.93,53.9,0.0002
3,Boost,32,50.0,28.840000,21.16,53.9,0.0002
3,Boost,27,57.8125,28.432500,29.38,53.5,0.0002
3,Boost,27,57.8125,35.322500,22.49,53.9,0.0002
3,Boost,25,60.9375,35.867500,25.07,53.9,0.0002
3,Boost,18,71.875,46.555000,25.32,53.9,0.0002
3,Boost,30,53.125,29.005000,24.12,53.9,0.0002
3,Boost,35,45.3125,20.492500,24.82,53.9,0.0002
3,Boost,23,64.0625,40.232500,23.83,53.9,0.0002
3,Boost,29,54.6875,27.807500,26.88,53.9,0.0002
3,Boost,33,48.4375,25.947500,22.49,53.9,0.0002
3,Boost,34,46.875,19.435000,27.44,53.5,0.0002
3,Boost,26,59.375,28.495000,30.88,53.9,0.0002
3,Boost,28,56.25,29.190000,27.06,53.9,0.0002
3,Boost,26,59.375,32.835000,26.54,53.9,0.0002
3,Boost,26,59.375,32.835000,26.54,53.9,0.0002
3,Boost,26,59.375,32.835000,26.54,53.9,0.0002
3,Boost,27,57.8125,34.032500,23.78,53.9,0.0002
3,Boost,27,57.8125,34.032500,23.78,53.9,0.0002
3,Boost,28,56.25,29.630000,26.62,53.9,0.0002
3,Boost,28,56.25,34.500000,21.75,53.5,0.0002
3,Boost,31,51.5625,29.552500,22.01,53.5,0.0002
3,Boost,33,48.4375,22.367500,26.07,53.9,0.0002
3,Boost,25,60.9375,31.737500,29.2,53.9,0.0002
3,Boost,31,51.5625,23.912500,27.65,53.9,0.0002
3,Boost,32,50.0,22.900000,27.1,53.9,0.0002
3,Boost,29,54.6875,33.257500,21.43,53.9,0.0002
3,Boost,32,50.0,22.880000,27.12,53.9,0.0002
3,Boost,25,60.9375,32.817500,28.12,53.9,0.0002
3,Boost,33,48.4375,21.367500,27.07,53.9,0.0002
3,Boost,33,48.4375,24.667500,23.77,53.9,0.0002
3,Boost,28,56.25,28.100000,28.15,53.9,0.0002
3,Boost,21,67.1875,42.797500,24.39,53.9,0.0002
3,Boost,26,59.375,32.995000,26.38,53.9,0.0002
3,Boost,31,51.5625,26.922500,24.64,53.9,0.0002
3,Boost,32,50.0,20.000000,30,53.9,0.0002
3,Boost,20,68.75,41.630000,27.12,53.9,0.0002
3,Boost,28,56.25,29.330000,26.92,53.9,0.0002
3,Boost,29,54.6875,25.957500,28.73,53.9,0.0002
3,Boost,26,59.375,29.015000,30.36,53.9,0.0002
3,Boost,26,59.375,29.015000,30.36,53.9,0.0002
3,Boost,33,48.4375,25.567500,22.87,53.9,0.0002
3,Boost,33,48.4375,25.567500,22.87,53.9,0.0002
3,Boost,33,48.4375,25.567500,22.87,53.9,0.0002
3,Boost,20,68.75,44.980000,23.77,53.9,0.0002
3,Boost,27,57.8125,26.272500,31.54,53.9,0.0002
3,Boost,31,51.5625,25.292500,26.27,53.9,0.0002
3,Boost,31,51.5625,25.292500,26.27,53.9,0.0002
3,Boost,32,50.0,22.910000,27.09,52.4,0.0002
3,Boost,33,48.4375,24.657500,23.78,53.5,0.0002
3,Boost,33,48.4375,25.997500,22.44,53.5,0.0002
3,Boost,24,62.5,35.580000,26.92,53.9,0.0002
3,Boost,24,62.5,34.670000,27.83,53.5,0.0002
3,Boost,30,53.125,21.005000,32.12,53.9,0.0002
3,Boost,26,59.375,32.905000,26.47,53.5,0.0002
3,Boost,26,59.375,32.905000,26.47,53.5,0.0002
3,Boost,31,51.5625,27.362500,24.2,53.9,0.0002
3,Boost,19,70.3125,46.592500,23.72,53.9,0.0002
3,Boost,27,57.8125,23.952500,33.86,53.9,0.0002
3,Boost,25,60.9375,32.067500,28.87,53.9,0.0002
3,Boost,30,53.125,31.255000,21.87,53.9,0.0002
3,Boost,32,50.0,26.980000,23.02,53.9,0.0002
3,Boost,27,57.8125,32.602500,25.21,53.9,0.0002
3,Boost,29,54.6875,28.547500,26.14,53.9,0.0002
3,Boost,29,54.6875,29.107500,25.58,53.9,0.0002
3,Boost,33,48.4375,24.217500,24.22,53.9,0.0002
3,Boost,30,53.125,32.565000,20.56,53.9,0.0002
3,Boost,30,53.125,28.405000,24.72,53.9,0.0002
3,Boost,30,53.125,28.405000,24.72,53.9,0.0002
3,Boost,31,51.5625,25.042500,26.52,53.5,0.0002
3,Boost,30,53.125,23.935000,29.19,53.5,0.0002
3,Boost,21,67.1875,33.857500,33.33,53.9,0.0002
3,Boost,28,56.25,26.750000,29.5,52.8,0.0002
3,Boost,29,54.6875,17.497500,37.19,51.6,0.0002
3,Boost,27,57.8125,30.102500,27.71,53.9,0.0002
3,Boost,28,56.25,20.540000,35.71,53.9,0.0002
3,Boost,23,64.0625,33.782500,30.28,53.9,0.0002
3,Boost,30,53.125,29.665000,23.46,53.9,0.0002
3,Boost,27,57.8125,30.852500,26.96,53.9,0.0002
3,Boost,27,57.8125,30.642500,27.17,53.9,0.0002
3,Boost,27,57.8125,37.632500,20.18,53.9,0.0002
3,Boost,29,54.6875,29.687500,25,53.9,0.0002
3,Boost,31,51.5625,25.422500,26.14,53.9,0.0002
3,Boost,31,51.5625,27.442500,24.12,53.9,0.0002
3,Boost,30,53.125,24.715000,28.41,53.5,0.0002
3,Boost,23,64.0625,39.162500,24.9,53.9,0.0002
3,Boost,26,59.375,33.625000,25.75,53.9,0.0002
3,Boost,29,54.6875,30.137500,24.55,53.9,0.0002
3,Boost,27,57.8125,29.432500,28.38,53.1,0.0002
3,Boost,28,56.25,27.760000,28.49,53.9,0.0002
3,Boost,29,54.6875,27.297500,27.39,53.9,0.0002
3,Boost,28,56.25,30.800000,25.45,53.9,0.0002
3,Boost,29,54.6875,27.077500,27.61,53.9,0.0002
3,Boost,29,54.6875,27.077500,27.61,53.9,0.0002
3,Boost,27,57.8125,27.582500,30.23,53.9,0.0002
3,Boost,28,56.25,28.070000,28.18,53.9,0.0002
3,Boost,29,54.6875,30.307500,24.38,53.9,0.0002
3,Boost,28,56.25,31.250000,25,53.5,0.0002
3,Boost,28,56.25,31.250000,25,53.5,0.0002
3,Boost,26,59.375,29.805000,29.57,53.9,0.0002
3,Boost,31,51.5625,26.562500,25,53.1,0.0002
3,Boost,25,60.9375,27.817500,33.12,53.9,0.0002
3,Boost,19,70.3125,44.262500,26.05,53.9,0.0002
3,Boost,28,56.25,30.780000,25.47,53.9,0.0002
3,Boost,31,51.5625,25.902500,25.66,53.9,0.0002
3,Boost,24,62.5,40.420000,22.08,53.9,0.0002
3,Boost,27,57.8125,30.322500,27.49,54.3,0.0002
3,Boost,25,60.9375,31.177500,29.76,53.5,0.0002
3,Boost,25,60.9375,31.177500,29.76,53.5,0.0002
3,Boost,23,64.0625,37.972500,26.09,53.9,0.0002
3,Boost,26,59.375,37.735000,21.64,53.9,0.0002
3,Boost,32,50.0,17.020000,32.98,53.9,0.0002
3,Boost,28,56.25,34.790000,21.46,54.3,0.0002
3,Boost,38,40.625,14.245000,26.38,53.9,0.0002
3,Boost,35,45.3125,22.422500,22.89,53.9,0.0002
3,Boost,31,51.5625,27.682500,23.88,53.9,0.0002
3,Boost,29,54.6875,25.847500,28.84,53.9,0.0002
3,Boost,31,51.5625,19.812500,31.75,53.9,0.0002
3,Boost,31,51.5625,19.812500,31.75,53.9,0.0002
3,Boost,22,65.625,43.605000,22.02,53.9,0.0002
3,Boost,30,53.125,25.125000,28,53.1,0.0002
3,Boost,29,54.6875,26.217500,28.47,51.6,0.0002
3,Boost,29,54.6875,26.217500,28.47,51.6,0.0002
3,Boost,24,62.5,38.690000,23.81,53.9,0.0002
